Dates,Open,High,Low,Close,Volume
2021-08-06,3101092.95186000,3293094.90513000,3024549.28926000,3250932.90117000,75753.94134700
2021-08-07,3250932.90117000,3392327.70000000,3221300.50131000,3382654.63314000,73396.74080800
2021-08-08,3382654.63314000,3438621.21000000,3283120.55100000,3323598.53367000,69329.09269800
2021-08-09,3323597.77476000,3525451.89765000,3246541.08900000,3510216.77940000,74587.88484500
2021-08-10,3509872.99317000,3544109.70000000,3383938.70886000,3459490.47609000,53814.64342100
2021-08-11,3459491.23500000,3547408.68177000,3440984.45574000,3453875.30100000,52734.90197700
2021-08-12,3453850.25697000,3507539.34492000,3321749.07000000,3369484.50900000,55266.10878100
2021-08-13,3369564.95346000,3634116.42600000,3355701.94449000,3627589.80000000,48239.37043100
2021-08-14,3627589.04109000,3653696.30400000,3488787.43773000,3572076.29241000,46114.35902200
2021-08-15,3572075.53350000,3595128.94257000,3453040.50000000,3564890.17362000,42110.71133400
2021-08-16,3564890.17362000,3646853.21253000,3465183.06000000,3483494.79939000,52480.57401400
2021-08-17,3483495.55830000,3579019.56000000,3367739.01600000,3392020.34145000,57039.34162900
2021-08-18,3392020.34145000,3490986.00000000,3354631.12248000,3392729.16339000,54099.41598500
2021-08-19,3392279.88867000,3569381.40300000,3333717.08070000,3548710.21242000,53411.75392000
2021-08-20,3548710.21242000,3747724.49409000,3538265.33409000,3743131.57077000,56850.35222800
2021-08-21,3743131.57077000,3776111.52264000,3659615.80200000,3705140.53617000,46745.13658400
2021-08-22,3705141.29508000,3756604.50000000,3646562.55000000,3736813.64502000,37007.88779500
2021-08-23,3736813.64502000,3832495.50000000,3720859.83900000,3755758.31535000,52462.54195400
2021-08-24,3755758.31535000,3783925.26000000,3612411.60000000,3618028.29291000,51014.59474800
2021-08-25,3618028.29291000,3738716.99130000,3576460.51548000,3716634.22812000,44655.83034200
2021-08-26,3716634.22812000,3745436.38044000,3509958.75000000,3555028.13817000,49371.27777400
2021-08-27,3555027.37926000,3730037.33763000,3517396.06800000,3723963.78090000,42068.10496500
2021-08-28,3723963.78090000,3741350.40900000,3669093.07008000,3710717.00685000,26681.06378600
2021-08-29,3710717.00685000,3766642.60257000,3624746.92314000,3701039.38653000,32652.28347300
2021-08-30,3701040.14544000,3710205.50151000,3555721.02300000,3565580.02281000,40288.35083000
2021-08-31,3565580.02281000,3661445.53401000,3544109.70000000,3574533.64299000,48645.52737000
2021-09-01,3574533.64299000,3730497.99600000,3529842.19200000,3704279.17332000,49904.65528000
2021-09-02,3704278.41441000,3828710.81583000,3687092.89746000,3737376.75624000,54410.77053800
2021-09-03,3737375.99733000,3870441.00000000,3666813.30444000,3794484.73374000,59025.64415700
2021-09-04,3794398.21800000,3835204.04979000,3746738.67000000,3788147.83524000,34664.65959000
2021-09-05,3788292.02814000,3938742.90000000,3752809.95000000,3927881.38008000,40544.83587300
2021-09-06,3927881.38008000,4005526.98000000,3868113.42303000,3996716.03490000,49249.66708100
2021-09-07,3996890.58420000,4016151.72000000,3251401.90755000,3556535.33343000,123048.80271900
2021-09-08,3556902.64587000,3592755.07209000,3370472.60982000,3494652.29421000,65069.31520000
2021-09-09,3494652.29421000,3597231.12327000,3454033.15428000,3520973.56974000,50651.66002000
2021-09-10,3520973.56974000,3569381.40300000,3349243.62039000,3403780.41081000,49048.26618000
2021-09-11,3403119.40020000,3490069.99563000,3394013.99802000,3428276.50779000,30440.40810000
2021-09-12,3428275.74888000,3525895.86000000,3395519.67546000,3492901.48884000,32094.28052000
2021-09-13,3492900.72993000,3557770.08000000,3291392.67000000,3410596.94043000,65429.15056000
2021-09-14,3410596.18152000,3585849.75000000,3384316.64604000,3575340.36432000,44855.85099000
2021-09-15,3574715.02248000,3680713.50000000,3542767.94712000,3651981.92631000,43204.71174000
2021-09-16,3651981.16740000,3685039.28700000,3568478.30010000,3622870.89762000,40725.08895000
2021-09-17,3622870.13871000,3654151.65000000,3544076.30796000,3589642.78218000,34461.92776000
2021-09-18,3589642.78218000,3706759.29120000,3569575.68396000,3664984.33134000,30906.47038000
2021-09-19,3664985.09025000,3671062.44153000,3553913.29938000,3585223.64925000,29847.24349000
2021-09-20,3585223.64925000,3593230.14975000,3225367.50000000,3264498.41742000,78003.52444300
2021-09-21,3264575.82624000,3311807.34900000,3005283.60000000,3091372.83258000,84534.08048500
2021-09-22,3091350.82419000,3339245.74005000,3078548.01249000,3304568.10651000,58349.05542000
2021-09-23,3304777.56567000,3413425.39800000,3268556.30919000,3404869.44666000,48699.57655000
2021-09-24,3404869.44666000,3430273.20000000,3086866.42500000,3248936.96787000,84113.42629200
2021-09-25,3248937.72678000,3260796.45444000,3160577.83548000,3238317.54024000,33594.57189000
2021-09-26,3238316.78133000,3335409.45000000,3092558.25000000,3275523.86190000,49879.99765000
2021-09-27,3275523.86190000,3365765.85000000,3194859.31800000,3198604.53885000,39776.84383000
2021-09-28,3198604.53885000,3247177.05558000,3103031.20800000,3113545.14714000,43372.26240000
2021-09-29,3113429.03391000,3232197.69000000,3092852.70708000,3151319.13348000,33511.53487000
2021-09-30,3151319.89239000,3349932.71067000,3142659.21147000,3325854.77310000,46381.22781000
2021-10-01,3325544.37891000,3680334.04500000,3284792.42973000,3653514.92451000,66244.87492000
2021-10-02,3653514.16560000,3668312.15169000,3599523.79038000,3615060.19590000,30508.98131000
2021-10-03,3615059.43699000,3735968.21928000,3573555.40800000,3657946.95891000,30825.05601000
2021-10-04,3657946.95891000,3759345.68292000,3558604.88100000,3735729.92154000,46796.49372000
2021-10-05,3735729.16263000,3937703.19330000,3720358.95840000,3906260.79309000,52125.66793000
2021-10-06,3906260.79309000,4230923.25000000,3823571.47731000,4197910.66500000,79877.54518100
2021-10-07,4197910.66500000,4199224.33821000,4049316.08700000,4081814.13102000,54917.37766000
2021-10-08,4081814.13102000,4257485.10000000,4069094.04051000,4094427.97413000,46160.25785000
2021-10-09,4094749.75197000,4211115.69900000,4072437.79797000,4170189.20052000,55177.08013000
2021-10-10,4170189.20052000,4292494.37721000,4104185.28000000,4148126.16900000,89237.83612800
2021-10-11,4148126.92791000,4389462.58464000,4129613.31846000,4361558.22285000,52933.16575100
2021-10-12,4361558.22285000,4377392.88000000,4088931.18900000,4249663.01463000,53471.28550000
2021-10-13,4249661.49681000,4384754.30700000,4110802.21629000,4353638.99700000,55808.44492000
2021-10-14,4353929.65953000,4442092.99314000,4311978.63255000,4352192.51454000,43053.33678100
2021-10-15,4352192.51454000,4776048.30300000,4314403.35000000,4680381.62622000,82512.90802200
2021-10-16,4680381.62622000,4733960.67222000,4564843.65000000,4619907.88287000,35467.88096000
2021-10-17,4619907.88287000,4683870.33549000,4474761.03300000,4669446.49203000,39099.24124000
2021-10-18,4669445.73312000,4758045.43998000,4541655.15495000,4705988.76744000,51798.44844000
2021-10-19,4705666.98960000,4893907.02600000,4653804.59802000,4878318.25569000,53628.10774400
2021-10-20,4878318.25569000,5084697.00000000,4817666.92740000,5008913.00631000,51428.93485600
2021-10-21,5008912.24740000,5057356.50834000,4705242.00000000,4719900.34665000,68538.64537000
2021-10-22,4719900.34665000,4836714.80949000,4553460.00000000,4605689.70402000,52119.35886000
2021-10-23,4605690.46293000,4686090.14724000,4520231.12565000,4651112.74425000,27626.93678000
2021-10-24,4651112.74425000,4667296.50000000,4516321.22133000,4618135.82802000,31226.57676000
2021-10-25,4618135.82802000,4835063.42133000,4602789.15000000,4787111.69298000,36853.83806000
2021-10-26,4787111.69298000,4803405.49068000,4539613.68705000,4578413.71971000,40217.50083000
2021-10-27,4578413.71971000,4666992.93600000,4401678.00000000,4433054.37504000,62124.49016000
2021-10-28,4433054.37504000,4743111.60900000,4388017.62000000,4597164.86799000,61056.35301000
2021-10-29,4597165.62690000,4779615.18000000,4566726.50571000,4724496.30561000,43973.90414000
2021-10-30,4724495.54670000,4732505.84175000,4604534.64300000,4694555.78829000,31478.12566000
2021-10-31,4694555.78829000,4736000.62230000,4549313.31576000,4652103.12180000,39267.63794000
2021-11-01,4652103.88071000,4738462.52634000,4508304.85500000,4622605.04901000,44687.66672000
2021-11-02,4622605.80792000,4877514.57000000,4600867.58988000,4797828.26109000,46368.28410000
2021-11-03,4797872.27787000,4819078.50000000,4582508.03916000,4773276.76368000,43336.09049000
2021-11-04,4773277.52259000,4787683.15221000,4604838.96591000,4659328.70391000,35930.93314000
2021-11-05,4659328.70391000,4750451.78652000,4608177.41100000,4624578.97392000,31604.48749000
2021-11-06,4624811.20038000,4671887.14659000,4557254.55000000,4665066.06351000,25590.57408000
2021-11-07,4665066.82242000,4802864.38785000,4653847.09698000,4801896.01869000,25515.68830000
2021-11-08,4801895.25978000,5144574.99900000,4801895.25978000,5124602.76453000,54442.09455400
2021-11-09,5124602.00562000,5200373.85675000,5025684.15840000,5080724.86506000,44661.37806800
2021-11-10,5080725.62397000,5236479.00000000,4767692.70390000,4923992.49513000,65171.50404600
2021-11-11,4923991.73622000,4978454.91237000,4864613.10000000,4915783.36566000,37237.98058000
2021-11-12,4915782.60675000,4967119.07370000,4726339.69800000,4866300.15693000,44490.10816000
2021-11-13,4866299.39802000,4932915.00000000,4808470.45602000,4885862.58000000,22504.97383000
2021-11-14,4885863.33891000,4974693.75441000,4824866.70657000,4972310.01810000,25705.07347000
2021-11-15,4972310.77701000,5039300.52162000,4811489.40000000,4827179.10534000,37829.37124000
2021-11-16,4827178.34643000,4827981.27321000,4445244.74637000,4557927.70317000,77455.15609000
2021-11-17,4557927.70317000,4617225.89493000,4429985.34300000,4579632.52917000,46289.38491000
2021-11-18,4579631.77026000,4627529.61600000,4285888.06566000,4317561.93342000,62146.99931000
2021-11-19,4317561.93342000,4425963.12000000,4219539.60000000,4405642.54584000,50715.88726000
2021-11-20,4406011.37610000,4541696.89500000,4352576.52300000,4531262.64141000,33811.59010000
2021-11-21,4531263.40032000,4555718.51616000,4438610.35515000,4448883.71982000,31902.22785000
2021-11-22,4448555.87070000,4511264.60400000,4220298.51000000,4268654.73738000,51724.32047000
2021-11-23,4268400.50253000,4402436.15109000,4198062.44700000,4366864.52157000,49917.85017000
2021-11-24,4366863.76266000,4381566.88500000,4237525.76700000,4336281.96639000,39612.04964000
2021-11-25,4336281.96639000,4507841.91990000,4325787.00000000,4474560.68076000,42153.51522000
2021-11-26,4474561.43967000,4488952.65000000,4060168.50000000,4077360.08823000,65927.87066000
2021-11-27,4077146.83452000,4195254.48000000,4068516.51000000,4152833.68773000,29716.99957000
2021-11-28,4152487.62477000,4359562.28955000,4041699.66624000,4346647.91808000,36163.71370000
2021-11-29,4346648.67699000,4467397.32927000,4300490.25297000,4384697.38875000,40125.28009000
2021-11-30,4384697.38875000,4491000.94809000,4240451.36505000,4322034.94896000,49161.05194000
2021-12-01,4322034.94896000,4481632.96305000,4284654.83691000,4339756.25637000,44956.63656000
2021-12-02,4339756.25637000,4354281.79377000,4233030.74307000,4286349.48294000,37574.05976000
2021-12-03,4286646.97566000,4371321.60000000,3922046.88000000,4067837.28555000,58927.69027000
2021-12-04,4067837.28555000,4087420.95810000,3187444.76730000,3730230.10077000,114203.37374800
2021-12-05,3730229.34186000,3771710.60355000,3622065.69411000,3748736.88003000,45580.82012000
2021-12-06,3748736.12112000,3862177.22901000,3574466.10000000,3828087.75072000,58571.21575000
2021-12-07,3828086.99181000,3941500.02003000,3797565.90834000,3839246.00445000,38253.46877000
2021-12-08,3839246.00445000,3885619.20000000,3688302.60000000,3830309.08029000,38425.92466000
2021-12-09,3830309.08029000,3855092.80416000,3591162.12000000,3608282.37069000,37692.68665000
2021-12-10,3607546.98690000,3804036.37500000,3555645.13200000,3577542.72114000,44233.57391000
2021-12-11,3577542.72114000,3755520.01761000,3547980.14100000,3748255.73109000,28889.19358000
2021-12-12,3748255.73109000,3853517.30700000,3691186.45800000,3798640.52490000,26017.93421000
2021-12-13,3798640.52490000,3808967.01327000,3466150.67025000,3544318.40025000,50869.52093000
2021-12-14,3544319.15916000,3695922.81531000,3512994.39000000,3668819.86248000,39955.98445000
2021-12-15,3668339.47245000,3756604.50000000,3532498.37700000,3708412.19718000,51629.18100000
2021-12-16,3708412.19718000,3751780.10913000,3605657.30100000,3614868.95058000,31949.86739000
2021-12-17,3614868.95058000,3642461.40036000,3449701.29600000,3500942.89920000,43104.48870000
2021-12-18,3501142.49253000,3596654.35167000,3453040.50000000,3554315.52168000,25020.05271000
2021-12-19,3554314.76277000,3665536.05891000,3521866.80681000,3542685.22593000,29305.70665000
2021-12-20,3542685.98484000,3607673.72487000,3457506.68535000,3560362.51656000,35848.50609000
2021-12-21,3560363.27547000,3743624.10336000,3538797.33000000,3710301.88308000,37713.92924000
2021-12-22,3710128.09269000,3762382.08183000,3674784.13617000,3687404.05056000,27004.20220000
2021-12-23,3687404.80947000,3898900.12500000,3636728.59422000,3858208.12971000,35192.54046000
2021-12-24,3858208.88862000,3931912.71000000,3823724.77713000,3856780.62000000,31684.84269000
2021-12-25,3856779.86109000,3882297.45093000,3805350.80712000,3824880.59706000,19135.51613000
2021-12-26,3824881.35597000,3891690.48000000,3749926.09200000,3853402.71159000,22569.88914000
2021-12-27,3853401.95268000,3953010.40800000,3828625.05900000,3847782.98304000,28783.57561000
2021-12-28,3847782.98304000,3847981.05855000,3590631.64191000,3608141.97234000,45853.33924000
2021-12-29,3608141.97234000,3653322.92028000,3498346.66809000,3526249.51206000,39498.87000000
2021-12-30,3526249.51206000,3635178.90000000,3483396.90000000,3576049.94517000,30352.29569000
2021-12-31,3576050.70408000,3684375.99966000,3466549.09800000,3507449.03463000,34937.99796000
2022-01-01,3507449.03463000,3639324.82533000,3506799.40767000,3621719.63115000,19604.46325000
2022-01-02,3621720.39006000,3642009.09000000,3540618.71400000,3588595.48638000,18340.46040000
2022-01-03,3588595.48638000,3610134.87000000,3467915.13600000,3524840.97510000,27662.07710000
2022-01-04,3524840.97510000,3609189.26814000,3453040.50000000,3478237.07091000,35491.41360000
2022-01-05,3478237.07091000,3572189.37000000,3225367.50000000,3297549.70683000,51784.11857000
2022-01-06,3297550.46574000,3325240.05600000,3220099.14678000,3269559.58821000,38880.37305000
2022-01-07,3269558.82930000,3274380.18453000,3081933.51000000,3154521.73368000,54836.50818000
2022-01-08,3154521.73368000,3210189.30000000,3073661.39100000,3163117.14834000,32952.73111000
2022-01-09,3163117.14834000,3247125.44970000,3126710.71782000,3177147.87642000,22724.39426000
2022-01-10,3177147.87642000,3206280.91350000,3009078.15000000,3173950.58859000,50729.17019000
2022-01-11,3173950.58859000,3270902.10000000,3131940.36663000,3242768.54739000,37296.43729000
2022-01-12,3242768.54739000,3363640.90200000,3221572.95000000,3331816.77006000,33943.29280000
2022-01-13,3331816.01115000,3377149.50000000,3211040.79702000,3229929.30801000,34910.87762000
2022-01-14,3229795.73985000,3297371.36298000,3166624.07145000,3267863.42436000,32640.88292000
2022-01-15,3267863.42436000,3324025.80000000,3229541.50500000,3269709.85239000,21936.05616000
2022-01-16,3269709.85239000,3299361.22500000,3231574.62489000,3268751.34906000,20602.35271000
2022-01-17,3268751.34906000,3276683.47638000,3152544.01422000,3202723.14342000,27562.08613000
2022-01-18,3202723.90233000,3239862.68100000,3130503.75000000,3214144.73892000,29324.08257000
2022-01-19,3214144.73892000,3229854.93483000,3122046.45696000,3161619.81891000,31685.72159000
2022-01-20,3161619.06000000,3301637.95500000,3077631.24921000,3087314.94081000,42330.33953000
2022-01-21,3087315.69972000,3119120.10000000,2689611.19095000,2765871.02121000,88860.89199900
2022-01-22,2765871.02121000,2795461.68102000,2580901.12800000,2661605.13522000,90471.33896100
2022-01-23,2661605.13522000,2769945.60900000,2625905.24991000,2750635.14405000,44279.52354000
2022-01-24,2750635.14405000,2849707.05000000,2498116.94847000,2782190.62185000,91904.75321100
2022-01-25,2782190.62185000,2849338.21974000,2709384.59100000,2804803.86312000,49232.40183000
2022-01-26,2804803.86312000,2953676.20218000,2749882.30533000,2793497.62194000,69830.16036000
2022-01-27,2793338.25084000,2825761.16277000,2694662.49591000,2820117.14910000,53020.87934000
2022-01-28,2820117.90801000,2883858.00000000,2743839.86391000,2862347.45496000,42154.26956000
2022-01-29,2862348.21387000,2938555.67934000,2828339.18004000,2896519.65444000,26129.49682000
2022-01-30,2896518.89553000,2911122.60066000,2834652.55233000,2874884.64816000,21430.66527000
2022-01-31,2874883.88925000,2940320.90400000,2780085.40551000,2919291.50790000,36855.24580000
2022-02-01,2919291.50790000,2979875.29320000,2883858.00000000,2936571.12969000,34574.44663000
2022-02-02,2936571.12969000,2948814.62472000,2776620.22245000,2800101.65676000,35794.68130000
2022-02-03,2800102.41567000,2837336.81700000,2751048.75000000,2831615.39451000,32081.10999000
2022-02-04,2831643.47418000,3170143.89603000,2809995.56643000,3155111.40675000,64703.95874000
2022-02-05,3154917.88470000,3180871.84779000,3099616.87191000,3140566.13769000,32532.34372000
2022-02-06,3140566.89660000,3237206.49600000,3120376.85496000,3216326.60517000,22405.16704000
2022-02-07,3216326.60517000,3377187.44550000,3160545.20235000,3327060.68109000,51060.62006000
2022-02-08,3327060.68109000,3452433.37200000,3237965.40600000,3342466.55409000,64880.29387000
2022-02-09,3342467.31300000,3399840.90900000,3272262.06672000,3367490.09352000,34428.16729000
2022-02-10,3367489.33461000,3477401.51100000,3276518.79291000,3300912.43704000,62357.29091000
2022-02-11,3300912.43704000,3333132.72000000,3182755.46241000,3215784.74343000,44975.16870000
2022-02-12,3215784.74343000,3269345.57559000,3163810.79208000,3203956.37217000,26556.85681000
2022-02-13,3203956.37217000,3245099.16000000,3177556.17000000,3191494.31106000,17732.08113000
2022-02-14,3191493.55215000,3251352.57840000,3153313.54896000,3228095.02254000,34010.13060000
2022-02-15,3228095.02254000,3396228.49740000,3219829.73373000,3380553.97026000,38095.19576000
2022-02-16,3380553.21135000,3380941.77327000,3286611.53700000,3329608.34196000,28471.87270000
2022-02-17,3329608.34196000,3351704.00661000,3041195.98011000,3074776.98870000,47245.99494000
2022-02-18,3074777.74761000,3108486.25308000,2993899.95000000,3033700.22604000,43845.92241000
2022-02-19,3033700.98495000,3069359.88912000,3008245.62573000,3041648.29047000,18042.05510000
2022-02-20,3041648.29047000,3045159.76704000,2883858.00000000,2913219.46899000,33439.29011000
2022-02-21,2913219.46899000,2997265.71585000,2792788.80000000,2808586.27056000,62347.68496000
2022-02-22,2808586.27056000,2916415.23900000,2758637.85000000,2901337.97403000,53785.94589000
2022-02-23,2901337.97403000,2978716.43763000,2810759.02989000,2826940.50891000,43560.73200000
2022-02-24,2826941.26782000,3023725.11300000,2604752.15148000,2908690.29411000,120476.29458000
2022-02-25,2908801.85388000,3011622.77523000,2884948.55367000,2976382.03047000,56574.57125000
2022-02-26,2976381.27156000,3062084.21895000,2927357.20338000,2968606.99752000,29361.25680000
2022-02-27,2968607.75643000,3024688.92870000,2807967.00000000,2861020.12137000,46229.44719000
2022-02-28,2861020.88028000,3356343.22344000,2842130.85147000,3275455.56000000,73945.63858000
2022-03-01,3275455.56000000,3411224.55900000,3248892.19218000,3371169.28920000,61743.09873000
2022-03-02,3371169.28920000,3445451.40000000,3288667.42419000,3331082.14518000,57782.65081000
2022-03-03,3331082.90409000,3346878.09792000,3174693.56148000,3221876.51400000,50940.61021000
2022-03-04,3221876.51400000,3227439.32430000,2925598.05000000,2971030.95606000,61964.68498000
2022-03-05,2971030.19715000,3006288.39684000,2914790.41269000,2989950.58236000,30363.13341000
2022-03-06,2989951.34127000,3012407.48817000,2890579.66587000,2915793.69171000,39677.26158000
2022-03-07,2915792.93280000,3001304.63487000,2819730.10500000,2882947.30800000,63941.20316000
2022-03-08,2882948.06691000,2987227.61328000,2873813.82615000,2939306.24133000,55528.43367000
2022-03-09,2939306.24133000,3232505.80746000,2933676.64695000,3182998.31361000,67392.58799000
2022-03-10,3182997.55470000,3190429.56033000,2924818.64943000,2991775.00200000,71950.25677000
2022-03-11,2991775.76091000,3053570.00766000,2900827.22760000,2939225.79687000,59018.76420000
2022-03-12,2939225.79687000,2996685.90861000,2933985.52332000,2945129.35776000,24034.36432000
2022-03-13,2945128.59885000,2983275.21000000,2851870.70241000,2866960.10994000,32791.82359000
2022-03-14,2866960.86885000,3031626.88392000,2850086.50500000,3010699.94067000,46945.45375000
2022-03-15,3010699.94067000,3027110.61051000,2891320.36203000,2981023.52403000,46015.54926000
2022-03-16,2981023.52403000,3166020.73800000,2946732.17568000,3120182.57400000,88120.76167000
2022-03-17,3120183.33291000,3147869.12862000,3073585.50000000,3105300.34890000,37189.38087000
2022-03-18,3105299.58999000,3212088.09282000,3045888.32064000,3169019.19141000,45408.00969000
2022-03-19,3169019.19141000,3217778.40000000,3149422.61739000,3202685.95683000,29067.18108000
2022-03-20,3202685.95683000,3209905.46766000,3104776.70100000,3131422.79001000,30653.33468000
2022-03-21,3131422.79001000,3152832.40002000,3071152.43454000,3111701.75475000,39426.24877000
2022-03-22,3111702.51366000,3290709.65100000,3102083.32941000,3215056.18983000,59454.94294000
2022-03-23,3215056.18983000,3265283.13036000,3168560.80977000,3254415.53916000,40828.87039000
2022-03-24,3254415.53916000,3355967.56299000,3229955.86986000,3338555.89086000,56195.12374000
2022-03-25,3338555.89086000,3422239.37874000,3307253.88900000,3362970.02556000,54614.43648000
2022-03-26,3362970.02556000,3399384.80409000,3344665.87527000,3378004.79157000,23041.61741000
2022-03-27,3378004.79157000,3566801.10900000,3371189.02086000,3553805.53416000,41874.91071000
2022-03-28,3553805.53416000,3657175.14744000,3541344.23196000,3576151.63911000,58949.26140000
2022-03-29,3576151.63911000,3650089.20477000,3563146.95735000,3599874.40680000,36772.28457000
2022-03-30,3599873.64789000,3620017.39602000,3524789.36922000,3572036.82909000,40947.20850000
2022-03-31,3572036.82909000,3612411.60000000,3430273.20000000,3453825.21294000,48645.12667000
2022-04-01,3453825.97185000,3545634.35019000,3354382.20000000,3512500.33959000,56271.06474000
2022-04-02,3512500.33959000,3583041.78300000,3462147.42000000,3476642.60100000,37073.53582000
2022-04-03,3476641.84209000,3600580.95201000,3455387.04972000,3521900.19885000,33394.67794000
2022-04-04,3521900.95776000,3558582.87261000,3424050.13800000,3535041.48441000,44641.87514000
2022-04-05,3535040.72550000,3582055.20000000,3441945.99471000,3452854.56705000,42192.74852000
2022-04-06,3452853.80814000,3453582.36174000,3272495.81100000,3276250.13877000,60849.32936000
2022-04-07,3276250.13877000,3331690.03209000,3242621.31885000,3297023.02329000,37396.54156000
2022-04-08,3297023.78220000,3303334.87776000,3288052.70709000,3291968.68269000,694.76123000
